CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Location 1,Total Incidents
08/07/2016,00:00:00,6E,4100 W BELVEDERE AVE,LARCENY,O,,623,NORTHWESTERN,Woodmere,"(39.3428700000, -76.6836100000)",1
08/07/2016,00:01:00,5B,500 N EDGEWOOD ST,BURGLARY,I,,843,SOUTHWESTERN,Lower Edmondson Village,"(39.2930400000, -76.6754500000)",1
08/07/2016,00:01:00,6D,5900 KAVON AVE,LARCENY FROM AUTO,O,,445,NORTHEASTERN,Cedmont,"(39.3458000000, -76.5390700000)",1
08/07/2016,00:15:00,3AK,BELVEDERE AV & PIMLICO RD,ROBBERY - STREET,O,KNIFE,532,NORTHWESTERN,Levindale,"(39.3523100000, -76.6698200000)",1
08/07/2016,00:15:00,3AK,BELVEDERE AV & PIMLICO RD,ROBBERY - STREET,O,KNIFE,532,NORTHWESTERN,Levindale,"(39.3523100000, -76.6698200000)",1
08/07/2016,00:30:00,3AF,5100 PIMLICO RD,ROBBERY - STREET,O,FIREARM,614,NORTHWESTERN,Central Park Heights,"(39.3510900000, -76.6695400000)",1
08/07/2016,00:30:00,3AK,5100 PIMLICO RD,ROBBERY - STREET,O,KNIFE,614,NORTHWESTERN,Central Park Heights,"(39.3510900000, -76.6695400000)",1
08/07/2016,00:48:00,4A,4100 HIGHLAND AVE,AGG. ASSAULT,O,FIREARM,913,SOUTHERN,Brooklyn,"(39.2315700000, -76.6069600000)",1
08/07/2016,00:57:00,8H,2800 PROSPECT ST,ARSON,O,,721,WESTERN,Mosher,"(39.2986500000, -76.6633200000)",1
08/07/2016,01:00:00,6D,2800 FOREST GLEN RD,LARCENY FROM AUTO,O,,641,NORTHWESTERN,West Forest Park,"(39.3182800000, -76.6944300000)",1
08/07/2016,01:00:00,4E,700 W 40TH ST,COMMON ASSAULT,I,HANDS,541,NORTHERN,Roland Park,"(39.3372300000, -76.6285900000)",1
08/07/2016,01:00:00,6E,800 BRIDGEVIEW RD,LARCENY,O,,922,SOUTHERN,Cherry Hill,"(39.2482900000, -76.6241600000)",1
08/07/2016,01:00:00,6G,300 E 26TH ST,LARCENY,I,,513,NORTHERN,Harwood,"(39.3196200000, -76.6118900000)",1
08/07/2016,01:00:00,3JF,2000 HARMAN AVE,ROBBERY - RESIDENCE,I,FIREARM,831,SOUTHWESTERN,Morrell Park,"(39.2656900000, -76.6504600000)",1
08/07/2016,01:00:00,6D,5500 RUBIN AVE,LARCENY FROM AUTO,I,,623,NORTHWESTERN,Woodmere,"(39.3490700000, -76.6884300000)",1
08/07/2016,01:01:00,6D,2700 WILKENS AVE,LARCENY FROM AUTO,O,,841,SOUTHWESTERN,Millhill,"(39.2772400000, -76.6610200000)",1
08/07/2016,01:01:00,6E,900 SEAGULL AVE,LARCENY,O,,922,SOUTHERN,Cherry Hill,"(39.2440900000, -76.6219200000)",1
08/07/2016,01:02:00,3AK,2900 W GARRISON AVE,ROBBERY - STREET,O,KNIFE,614,NORTHWESTERN,Central Park Heights,"(39.3496500000, -76.6692200000)",1
08/07/2016,01:02:00,3AK,2900 W GARRISON AVE,ROBBERY - STREET,O,KNIFE,614,NORTHWESTERN,Central Park Heights,"(39.3496500000, -76.6692200000)",1
08/07/2016,01:02:00,3AK,2900 W GARRISON AVE,ROBBERY - STREET,O,KNIFE,614,NORTHWESTERN,Central Park Heights,"(39.3496500000, -76.6692200000)",1
08/07/2016,01:02:00,3AK,2900 W GARRISON AVE,ROBBERY - STREET,O,KNIFE,614,NORTHWESTERN,Central Park Heights,"(39.3496500000, -76.6692200000)",1
08/07/2016,01:09:00,4A,2000 PENROSE AVE,AGG. ASSAULT,O,FIREARM,714,WESTERN,Penrose/Fayette Street Outreach,"(39.2912300000, -76.6494100000)",1
08/07/2016,01:25:00,4E,0 S GREENE ST,COMMON ASSAULT,I,HANDS,121,CENTRAL,University Of Maryland,"(39.2882900000, -76.6236700000)",1
08/07/2016,01:35:00,5D,1400 RIDGELY ST,BURGLARY,I,,941,SOUTHERN,Carroll - Camden Industrial Area,"(39.2755100000, -76.6279500000)",1
08/07/2016,0145,9S,2000 PENROSE AV,SHOOTING,Outside,FIREARM,714,WESTERN,Penrose/Fayette Street Outreach,"(39.2912300000, -76.6494100000)",1
08/07/2016,02:00:00,4C,400 E BALTIMORE ST,AGG. ASSAULT,I,OTHER,111,CENTRAL,Downtown,"(39.2897800000, -76.6096500000)",1
08/07/2016,02:33:00,6G,700 LINNARD ST,LARCENY,I,,844,SOUTHWESTERN,Edgewood,"(39.2956200000, -76.6761000000)",1
08/07/2016,02:40:00,4E,1500 RUSSELL ST,COMMON ASSAULT,I,HANDS,941,SOUTHERN,Carroll - Camden Industrial Area,"(39.2740800000, -76.6276900000)",1
08/07/2016,02:40:00,4E,1500 RUSSELL ST,COMMON ASSAULT,I,HANDS,941,SOUTHERN,Carroll - Camden Industrial Area,"(39.2740800000, -76.6276900000)",1
08/07/2016,02:41:00,4E,1500 LIGHT ST,COMMON ASSAULT,I,HANDS,942,SOUTHERN,Riverside,"(39.2722700000, -76.6116500000)",1
08/07/2016,03:00:00,6D,LAFAYETTE AV & N CHARLES ST,LARCENY FROM AUTO,O,,141,CENTRAL,Charles North,"(39.3098000000, -76.6164700000)",1
08/07/2016,03:00:00,6J,900 N PAYSON ST,LARCENY,I,,722,WESTERN,Bridgeview/Greenlawn,"(39.2995000000, -76.6493300000)",1
08/07/2016,03:12:00,4C,3600 FAIRVIEW AVE,AGG. ASSAULT,I,OTHER,642,NORTHWESTERN,Forest Park,"(39.3230000000, -76.6785300000)",1
08/07/2016,03:20:00,4B,1800 N LONGWOOD ST,AGG. ASSAULT,I,KNIFE,813,SOUTHWESTERN,Northwest Community Action,"(39.3085300000, -76.6675500000)",1
08/07/2016,03:40:00,4D,1500 BAKER ST,AGG. ASSAULT,I,HANDS,742,WESTERN,Sandtown-Winchester,"(39.3068000000, -76.6428500000)",1
08/07/2016,04:00:00,3AF,3400 WOODBINE AVE,ROBBERY - STREET,O,FIREARM,622,NORTHWESTERN,Howard Park,"(39.3294300000, -76.6968700000)",1
08/07/2016,04:00:00,4E,5000 LIBERTY HEIGHTS AVE,COMMON ASSAULT,I,HANDS,622,NORTHWESTERN,Howard Park,"(39.3327900000, -76.7001800000)",1
08/07/2016,04:04:00,4C,200 SAINT PAUL PL,AGG. ASSAULT,O,OTHER,111,CENTRAL,Downtown,"(39.2911900000, -76.6140000000)",1
08/07/2016,04:20:00,3B,6700 LAURELTON AVE,ROBBERY - STREET,O,,423,NORTHEASTERN,Hamilton Hills,"(39.3669200000, -76.5625300000)",1
08/07/2016,05:15:00,5D,600 N CARROLLTON AVE,BURGLARY,I,,713,WESTERN,Harlem Park,"(39.2960200000, -76.6371700000)",1
08/07/2016,0507,1F,2500 E MADISON ST,HOMICIDE,Outside,FIREARM,323,EASTERN,Milton-Montford,"(39.2999500000, -76.5819400000)",1
08/07/2016,06:00:00,7A,5000 QUEENSBERRY AVE,AUTO THEFT,O,,614,NORTHWESTERN,Central Park Heights,"(39.3490400000, -76.6711100000)",1
08/07/2016,06:50:00,3AO,2100 MCHENRY ST,ROBBERY - STREET,O,OTHER,841,SOUTHWESTERN,Carrollton Ridge,"(39.2841500000, -76.6499600000)",1
08/07/2016,07:00:00,5D,1200 WILLIAM ST,BURGLARY,I,,942,SOUTHERN,Riverside,"(39.2754900000, -76.6103900000)",1
08/07/2016,07:30:00,4E,PARK LAKE DR & LINDEN AV,COMMON ASSAULT,I,HANDS,531,CENTRAL,Druid Hill Park,"(39.3170400000, -76.6361600000)",1
08/07/2016,08:10:00,4E,5000 LIBERTY HEIGHTS AVE,COMMON ASSAULT,I,HANDS,622,NORTHWESTERN,Howard Park,"(39.3327900000, -76.7001800000)",1
08/07/2016,08:30:00,4E,2700 SPAULDING AVE,COMMON ASSAULT,O,HANDS,532,NORTHERN,Levindale,"(39.3512100000, -76.6682800000)",1
08/07/2016,08:36:00,4E,700 MELLO CT,COMMON ASSAULT,I,HANDS,313,EASTERN,Gay Street,"(39.2985200000, -76.5980400000)",1
08/07/2016,09:20:00,5A,900 SAINT PAUL ST,BURGLARY,I,,142,CENTRAL,Mount Vernon,"(39.3000500000, -76.6141800000)",1
08/07/2016,09:45:00,4A,400 E PATAPSCO AVE,AGG. ASSAULT,I,FIREARM,913,SOUTHERN,Brooklyn,"(39.2369400000, -76.6044600000)",1
08/07/2016,10:00:00,6D,1000 W LEXINGTON ST,LARCENY FROM AUTO,O,,712,WESTERN,Poppleton,"(39.2909400000, -76.6347000000)",1
08/07/2016,10:00:00,7A,900 POPLAR GROVE ST,AUTO THEFT,O,,814,SOUTHWESTERN,Franklintown Road,"(39.2981200000, -76.6651600000)",1
08/07/2016,10:00:00,4E,1400 SEVERN ST,COMMON ASSAULT,I,HANDS,941,SOUTHERN,Carroll - Camden Industrial Area,"(39.2748700000, -76.6329000000)",1
08/07/2016,10:08:00,4B,1400 E FEDERAL ST,AGG. ASSAULT,I,KNIFE,343,EASTERN,Oliver,"(39.3084100000, -76.5989400000)",1
08/07/2016,10:45:00,5A,800 E LAKE AVE,BURGLARY,I,,522,NORTHERN,Evesham Park,"(39.3668400000, -76.6038700000)",1
08/07/2016,11:00:00,5D,5000 YORK RD,BURGLARY,I,,524,NORTHERN,Winston-Govans,"(39.3495500000, -76.6096500000)",1
08/07/2016,11:30:00,6G,3600 GLENMORE AVE,LARCENY,I,,425,NORTHEASTERN,Glenham-Belhar,"(39.3534500000, -76.5445700000)",1
08/07/2016,12:00:00,6E,3000 E MONUMENT ST,LARCENY,O,,323,EASTERN,Madison-Eastend,"(39.2991700000, -76.5747900000)",1
08/07/2016,12:01:00,6C,200 W CHASE ST,LARCENY,I,,141,CENTRAL,Mid-Town Belvedere,"(39.3014000000, -76.6197000000)",1
08/07/2016,12:42:00,2A,0 S CHARLE ST,RAPE,O,OTHER,111,CENTRAL,Downtown,"(39.2894500000, -76.6151100000)",1
08/07/2016,12:45:00,5A,2000 MADISON AVE,BURGLARY,I,,131,CENTRAL,Druid Heights,"(39.3089100000, -76.6341700000)",1
08/07/2016,12:45:00,6G,4800 MELBOURNE RD,LARCENY,I,,833,SOUTHWESTERN,Beechfield,"(39.2734000000, -76.6996000000)",1
08/07/2016,13:00:00,6J,4500 ARABIA AVE,LARCENY,I,,422,NORTHEASTERN,Beverly Hills,"(39.3406600000, -76.5688800000)",1
08/07/2016,13:00:00,8H,2900 W BELVEDERE AVE,ARSON,O,,614,NORTHWESTERN,Central Park Heights,"(39.3513000000, -76.6716100000)",1
08/07/2016,13:15:00,4E,4100 W FOREST PARK AVE,COMMON ASSAULT,I,HANDS,641,NORTHWESTERN,West Forest Park,"(39.3237900000, -76.6892500000)",1
08/07/2016,14:00:00,6D,ST & COMMERCE ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,"(39.2885600000, -76.6101500000)",1
08/07/2016,14:00:00,5A,2200 PARK HILL AVE,BURGLARY,I,,533,NORTHERN,Woodberry,"(39.3325000000, -76.6530800000)",1
08/07/2016,14:00:00,3B,2800 MAYFIELD AVE,ROBBERY - STREET,O,,432,NORTHEASTERN,Belair-Edison,"(39.3225800000, -76.5732700000)",1
08/07/2016,14:00:00,6D,1200 MYRTLE AVE,LARCENY FROM AUTO,O,,123,CENTRAL,Upton,"(39.2984800000, -76.6320000000)",1
08/07/2016,14:00:00,6G,1500 N WOODYEAR ST,LARCENY,I,,742,WESTERN,Sandtown-Winchester,"(39.3069700000, -76.6414200000)",1
08/07/2016,14:00:00,6E,3600 ERDMAN AVE,LARCENY,O,,434,NORTHEASTERN,Belair-Edison,"(39.3169900000, -76.5697200000)",1
08/07/2016,14:00:00,6D,2900 W BELVEDERE AVE,LARCENY FROM AUTO,O,,633,NORTHWESTERN,Pimlico Good Neighbors,"(39.3516000000, -76.6711800000)",1
08/07/2016,14:20:00,6C,3700 BOSTON ST,LARCENY,I,,233,SOUTHEASTERN,Canton Industrial Area,"(39.2771000000, -76.5653800000)",1
08/07/2016,14:30:00,4D,3500 BENZINGER RD,AGG. ASSAULT,O,HANDS,832,SOUTHWESTERN,Violetville,"(39.2705600000, -76.6784300000)",1
08/07/2016,15:00:00,6G,HOWARD ST & W FAYETTE ST,LARCENY,I,,111,CENTRAL,Downtown,"(39.2904600000, -76.6195000000)",1
08/07/2016,15:00:00,4C,1200 E LANVALE ST,AGG. ASSAULT,I,OTHER,343,EASTERN,Oliver,"(39.3093600000, -76.6015000000)",1
08/07/2016,15:05:00,6C,6300 YORK RD,LARCENY,I,,522,NORTHERN,Cedarcroft,"(39.3706700000, -76.6098400000)",1
08/07/2016,15:35:00,3B,0 S CHARLES ST,ROBBERY - STREET,O,,111,CENTRAL,Downtown,"(39.2891200000, -76.6151500000)",1
08/07/2016,16:00:00,5A,2700 REESE ST,BURGLARY,I,,513,NORTHERN,Better Waverly,"(39.3218000000, -76.6059500000)",1
08/07/2016,16:00:00,6A,5200 PARK HEIGHTS AVE,LARCENY,O,,633,NORTHWESTERN,Pimlico Good Neighbors,"(39.3491100000, -76.6761100000)",1
08/07/2016,16:00:00,4E,1800 PENNSYLVANIA AVE,COMMON ASSAULT,O,HANDS,123,CENTRAL,Upton,"(39.3043600000, -76.6357100000)",1
08/07/2016,16:30:00,5A,600 MAUDE AVE,BURGLARY,I,,913,SOUTHERN,Brooklyn,"(39.2381900000, -76.6003400000)",1
08/07/2016,16:30:00,3BJ,400 FONTHILL AVE,ROBBERY - CARJACKING,O,,832,SOUTHWESTERN,Gwynns Falls,"(39.2787100000, -76.6634900000)",1
08/07/2016,17:00:00,6D,5100 PLAINFIELD AVE,LARCENY FROM AUTO,O,,443,NORTHEASTERN,Frankford,"(39.3325200000, -76.5501800000)",1
08/07/2016,17:00:00,6E,2500 W FAIRMOUNT AVE,LARCENY,O,,842,SOUTHWESTERN,Shipley Hill,"(39.2882700000, -76.6577400000)",1
08/07/2016,17:15:00,4C,800 W PRATT ST,AGG. ASSAULT,I,OTHER,931,SOUTHERN,Hollins Market,"(39.2858900000, -76.6318500000)",1
08/07/2016,17:20:00,6J,1900 MARYLAND AVE,LARCENY,O,,141,CENTRAL,Charles North,"(39.3112100000, -76.6179500000)",1
08/07/2016,17:25:00,4E,3300 BRIGHTON ST,COMMON ASSAULT,O,HANDS,813,SOUTHWESTERN,Rosemont,"(39.3050100000, -76.6726900000)",1
08/07/2016,17:30:00,4E,2000 BELAIR RD,COMMON ASSAULT,I,HANDS,434,NORTHEASTERN,Four By Four,"(39.3153800000, -76.5808000000)",1
08/07/2016,17:40:00,3BJ,3400 CALLAWAY AVE,ROBBERY - CARJACKING,O,,642,NORTHWESTERN,Callaway-Garrison,"(39.3265400000, -76.6789000000)",1
08/07/2016,17:45:00,6G,5000 WALTHER AVE,LARCENY,I,,426,NORTHEASTERN,Waltherson,"(39.3443200000, -76.5597000000)",1
08/07/2016,18:00:00,6D,2000 BRADDISH AVE,LARCENY FROM AUTO,O,,811,SOUTHWESTERN,Walbrook,"(39.3108300000, -76.6613200000)",1
08/07/2016,18:00:00,6J,2000 WHITTIER AVE,LARCENY,I,,731,WESTERN,Mondawmin,"(39.3148500000, -76.6505500000)",1
08/07/2016,18:50:00,6D,2200 SHERWOOD AVE,LARCENY FROM AUTO,I,,342,EASTERN,East Baltimore Midway,"(39.3149900000, -76.5984200000)",1
08/07/2016,19:00:00,4E,1500 PENNSYLVANIA AVE,COMMON ASSAULT,I,HANDS,123,CENTRAL,Upton,"(39.3023100000, -76.6330800000)",1
08/07/2016,19:00:00,6A,5200 PARK HEIGHTS AVE,LARCENY,O,,633,NORTHWESTERN,Pimlico Good Neighbors,"(39.3491100000, -76.6761100000)",1
08/07/2016,19:10:00,6A,5200 PARK HEIGHTS AVE,LARCENY,O,,633,NORTHWESTERN,Pimlico Good Neighbors,"(39.3491100000, -76.6761100000)",1
08/07/2016,19:20:00,4E,6900 MCCLEAN BLVD,COMMON ASSAULT,I,HANDS,423,NORTHEASTERN,Hamilton Hills,"(39.3706300000, -76.5670300000)",1
08/07/2016,21:00:00,3AF,600 N HIGHLAND AVE,ROBBERY - STREET,O,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,"(39.2983700000, -76.5698500000)",1
08/07/2016,21:00:00,7A,AV & N ELLAMONT ST,AUTO THEFT,I,,813,SOUTHWESTERN,Rosemont,"(39.3014500000, -76.6698000000)",1
08/07/2016,21:00:00,6D,1000 N EDEN ST,LARCENY FROM AUTO,O,,313,EASTERN,Johnston Square,"(39.3027500000, -76.5994600000)",1
08/07/2016,21:00:00,7A,4500 GREEN ROSE LN,AUTO THEFT,O,,433,NORTHEASTERN,Orchard Ridge,"(39.3100100000, -76.5616800000)",1
08/07/2016,21:10:00,3B,400 OLDHAM ST,ROBBERY - STREET,O,,242,SOUTHEASTERN,Greektown,"(39.2879400000, -76.5559000000)",1
08/07/2016,21:19:00,7A,0 N HILTON ST,AUTO THEFT,O,,641,NORTHWESTERN,Hanlon-Longwood,"(39.3145800000, -76.6726800000)",1
08/07/2016,22:00:00,7A,3000 MARDEL AVE,AUTO THEFT,O,,923,SOUTHERN,Lakeland,"(39.2558600000, -76.6541000000)",1
08/07/2016,22:30:00,7A,1100 WOODBOURNE AVE,AUTO THEFT,O,,523,NORTHERN,Cameron Village,"(39.3543200000, -76.5993200000)",1
08/07/2016,22:30:00,5A,900 VALLEY ST,BURGLARY,I,,312,EASTERN,Oldtown,"(39.3006700000, -76.6048100000)",1
08/07/2016,22:30:00,4B,0 N HIGHLAND AVE,AGG. ASSAULT,O,KNIFE,222,SOUTHEASTERN,Baltimore Highlands,"(39.2926500000, -76.5694200000)",1
08/07/2016,22:45:00,6E,5200 REISTERSTOWN RD,LARCENY,O,,623,NORTHWESTERN,Woodmere,"(39.3444500000, -76.6856200000)",1
08/07/2016,22:50:00,4B,BELVEDERE AV & PARK HEIGHTS AV,AGG. ASSAULT,O,KNIFE,633,NORTHWESTERN,Arlington,"(39.3490300000, -76.6760100000)",1
08/07/2016,22:50:00,4B,BELVEDERE AV & PARK HEIGHTS AV,AGG. ASSAULT,O,KNIFE,633,NORTHWESTERN,Arlington,"(39.3490300000, -76.6760100000)",1
08/07/2016,22:50:00,3AK,BELVEDERE AV & PARK HEIGHTS AV,ROBBERY - STREET,O,KNIFE,633,NORTHWESTERN,Arlington,"(39.3490300000, -76.6760100000)",1
08/07/2016,23:00:00,4E,800 N ARLINGTON AVE,COMMON ASSAULT,O,HANDS,713,WESTERN,Harlem Park,"(39.2981300000, -76.6358300000)",1
08/07/2016,23:00:00,6D,2600 WEGWORTH LN,LARCENY FROM AUTO,O,,923,SOUTHERN,Lakeland,"(39.2546200000, -76.6455300000)",1
08/07/2016,23:13:00,3B,1100 CATHEDERAL ST,ROBBERY - STREET,O,,141,CENTRAL,Mid-Town Belvedere,"(39.3018400000, -76.6179300000)",1
08/07/2016,23:45:00,5D,200 W LANVALE ST,BURGLARY,O,,132,CENTRAL,Bolton Hill,"(39.3047200000, -76.6248600000)",1
08/07/2016,23:50:00,3AK,5000 PEMBRIDGE AVE,ROBBERY - STREET,O,KNIFE,614,NORTHWESTERN,Central Park Heights,"(39.3496400000, -76.6696800000)",1
08/07/2016,23:50:00,3AK,5000 PEMBRIDGE AVE,ROBBERY - STREET,O,KNIFE,614,NORTHWESTERN,Central Park Heights,"(39.3496400000, -76.6696800000)",1
08/06/2016,07:57:00,6J,900 E PATAPSCO AVE,LARCENY,O,,913,SOUTHERN,Brooklyn,"(39.2347600000, -76.5974000000)",1
08/06/2016,08:24:00,6G,1100 S HANOVER ST,LARCENY,O,,942,SOUTHERN,Sharp-Leadenhall,"(39.2765300000, -76.6155400000)",1
08/06/2016,09:30:00,6G,200 SILVER CT,LARCENY,I,,212,SOUTHEASTERN,Dunbar-Broadway,"(39.2937900000, -76.5984600000)",1
08/06/2016,09:30:00,6E,2700 RITTENHOUSE AVE,LARCENY,O,,923,SOUTHERN,Lakeland,"(39.2549600000, -76.6433400000)",1
08/06/2016,10:00:00,6D,2600 W BELVEDERE AVE,LARCENY FROM AUTO,O,,532,NORTHWESTERN,Levindale,"(39.3527700000, -76.6673700000)",1
08/06/2016,11:00:00,5A,3500 3RD ST,BURGLARY,I,,913,SOUTHERN,Brooklyn,"(39.2395800000, -76.6060700000)",1
08/06/2016,00:00:00,5D,800 MANGOLD ST,BURGLARY,O,,932,SOUTHERN,Washington Village/Pigtown,"(39.2812300000, -76.6277700000)",1
08/06/2016,00:00:00,5A,4900 CLIFTON AVE,BURGLARY,I,,821,SOUTHWESTERN,Franklintown,"(39.3066800000, -76.7062900000)",1
08/06/2016,00:00:00,6E,500 N PULASKI ST,LARCENY,O,,722,WESTERN,Midtown-Edmondson,"(39.2939700000, -76.6503600000)",1
08/06/2016,00:00:00,5B,1600 LORMAN CT,BURGLARY,I,,743,WESTERN,Sandtown-Winchester,"(39.3041900000, -76.6439200000)",1
08/06/2016,00:05:00,4E,5600 O''DONNELL ST,COMMON ASSAULT,I,HANDS,233,SOUTHEASTERN,Medford,"(39.2812200000, -76.5481900000)",1
08/06/2016,00:40:00,6D,900 PENNSYLVANIA AVE,LARCENY FROM AUTO,O,,121,CENTRAL,Heritage Crossing,"(39.2969500000, -76.6265700000)",1
08/06/2016,0059,9S,4100 HIGHLAND AV,SHOOTING,Outside,FIREARM,913,SOUTHERN,Brooklyn,"(39.2316500000, -76.6069400000)",1
08/06/2016,01:17:00,4E,1700 E PRATT ST,COMMON ASSAULT,O,HANDS,212,SOUTHEASTERN,Upper Fells Point,"(39.2892800000, -76.5934500000)",1
08/06/2016,01:30:00,4C,CROSS ST & S CHARLES ST,AGG. ASSAULT,I,OTHER,942,SOUTHERN,Federal Hill,"(39.2768200000, -76.6143700000)",1
08/06/2016,01:30:00,4C,1800 EASTERN AVE,AGG. ASSAULT,I,OTHER,213,SOUTHEASTERN,Fells Point,"(39.2856700000, -76.5906300000)",1
08/06/2016,01:39:00,3AF,1100 PARK AVE,ROBBERY - STREET,O,FIREARM,132,CENTRAL,Bolton Hill,"(39.3048200000, -76.6211300000)",1
08/06/2016,01:39:00,3AF,1100 PARK AVE,ROBBERY - STREET,O,FIREARM,132,CENTRAL,Bolton Hill,"(39.3048200000, -76.6211300000)",1
08/06/2016,01:45:00,4D,3300 PARKLAWN AVE,AGG. ASSAULT,I,HANDS,432,NORTHEASTERN,Belair-Edison,"(39.3237000000, -76.5761200000)",1
08/06/2016,02:00:00,4A,4500 SAINT GEORGES AVE,AGG. ASSAULT,O,FIREARM,524,NORTHERN,Kenilworth Park,"(39.3457400000, -76.6025100000)",1
08/06/2016,02:00:00,4C,BROADWAY & E MONUMENT ST,AGG. ASSAULT,O,OTHER,321,EASTERN,Dunbar-Broadway,"(39.2983800000, -76.5944100000)",1
08/06/2016,02:00:00,4A,BROADWAY & E MONUMENT ST,AGG. ASSAULT,O,FIREARM,321,EASTERN,Dunbar-Broadway,"(39.2983800000, -76.5944100000)",1
08/06/2016,02:30:00,4E,1600 EDISON HWY,COMMON ASSAULT,I,HANDS,332,EASTERN,Berea,"(39.3098000000, -76.5730900000)",1
08/06/2016,03:00:00,3AF,4400 EASTERN AVE,ROBBERY - STREET,O,FIREARM,242,SOUTHEASTERN,Canton Industrial Area,"(39.2873700000, -76.5592400000)",1
08/06/2016,03:00:00,3AF,800 GUILFORD AVE,ROBBERY - STREET,O,FIREARM,142,CENTRAL,Mount Vernon,"(39.2989200000, -76.6116300000)",1
08/06/2016,03:14:00,4E,1600 SHERWOOD AVE,COMMON ASSAULT,O,HANDS,415,NORTHEASTERN,Loch Raven,"(39.3615200000, -76.5838000000)",1
08/06/2016,03:35:00,4D,1100 MC ALEER CT,AGG. ASSAULT,I,HANDS,312,EASTERN,Oldtown,"(39.2998200000, -76.6025100000)",1
08/06/2016,03:54:00,4E,BL & BUSH ST,COMMON ASSAULT,O,HANDS,935,SOUTHERN,Washington Village/Pigtown,"(39.2785200000, -76.6380800000)",1
08/06/2016,04:00:00,4E,300 SAINT PAUL ST,COMMON ASSAULT,O,HANDS,111,CENTRAL,Downtown,"(39.2925400000, -76.6135000000)",1
08/06/2016,04:28:00,6C,0 LIGHT ST,LARCENY,I,,111,CENTRAL,Downtown,"(39.2884300000, -76.6137200000)",1
08/06/2016,05:30:00,3B,700 PONTIAC AVE,ROBBERY - STREET,O,,913,SOUTHERN,Brooklyn,"(39.2350800000, -76.6010200000)",1
08/06/2016,05:30:00,7A,500 W 27TH ST,AUTO THEFT,O,,511,NORTHERN,Remington,"(39.3188000000, -76.6240100000)",1
08/06/2016,06:00:00,5A,500 N DECKER AVE,BURGLARY,I,,224,SOUTHEASTERN,Ellwood Park/Monument,"(39.2973600000, -76.5743600000)",1
08/06/2016,06:30:00,3AO,100 W MOUNT ROYAL AVE,ROBBERY - STREET,O,OTHER,141,CENTRAL,Mid-Town Belvedere,"(39.3055000000, -76.6177800000)",1
